IDSUCURSAL,IDESTANTE,CAPACIDADVOLUMEN,CAPACIDADTOTALVOLUMEN,CAPACIDADPESO,CAPACIDADTOTALPESO,CATEGORIA,NIVELDEABASTECIMIENTO
581,11581,377,397,84,123,377,41
582,11582,357,362,178,200,712,7
583,11583,381,412,10,35,344,93
584,11584,50,52,398,402,957,50
585,11585,346,351,331,345,237,11
586,11586,51,72,193,208,378,62
587,11587,135,164,164,164,799,28
588,11588,288,313,109,127,501,77
589,11589,95,119,30,67,232,40
590,11590,26,38,150,215,17,7
591,11591,349,415,170,176,580,4
592,11592,396,421,308,368,203,67
593,11593,292,293,286,316,142,9
594,11594,279,316,371,375,576,96
595,11595,166,215,184,230,107,3
596,11596,260,296,16,53,299,12
597,11597,262,314,380,435,258,3
598,11598,61,98,227,234,32,28
599,11599,208,297,265,269,866,29
600,11600,271,272,119,121,506,87
601,11601,113,131,211,214,879,16
602,11602,224,232,114,115,660,16
603,11603,294,299,383,388,959,67
604,11604,124,187,37,54,426,89
605,11605,331,340,94,97,703,48
606,11606,380,398,233,291,915,14
607,11607,354,370,163,187,110,97
608,11608,269,274,387,411,738,74
609,11609,104,189,76,76,999,42
610,11610,356,409,335,348,554,17
611,11611,55,68,272,292,664,2
612,11612,214,221,232,291,195,65
613,11613,65,71,357,400,44,75
614,11614,206,240,28,31,366,95
615,11615,269,271,44,66,412,53
616,11616,197,197,78,88,357,69
617,11617,114,119,393,450,93,46
618,11618,242,289,277,288,379,2
619,11619,361,402,148,200,316,60
620,11620,334,363,33,75,431,16
621,11621,74,78,267,270,438,25
622,11622,48,118,358,411,576,77
623,11623,204,219,127,197,748,24
624,11624,28,54,127,141,583,85
625,11625,83,150,216,225,65,39
626,11626,237,324,223,233,920,5
627,11627,226,232,334,361,752,82
628,11628,265,270,292,293,352,74
629,11629,116,126,214,215,228,90
630,11630,191,198,83,88,432,35
631,11631,129,130,344,365,43,53
632,11632,208,243,340,358,358,51
633,11633,132,132,119,123,320,96
634,11634,332,346,254,277,195,22
635,11635,313,328,2,16,296,79
636,11636,81,135,218,223,82,95
637,11637,214,241,94,139,838,76
638,11638,241,331,131,159,177,59
639,11639,90,113,290,292,917,88
640,11640,303,385,168,169,333,19
641,11641,71,78,303,327,213,20
642,11642,294,299,323,374,573,32
643,11643,398,422,204,230,134,10
644,11644,359,361,108,180,680,85
645,11645,130,178,86,176,840,75
646,11646,159,187,281,341,402,50
647,11647,210,213,180,217,69,76
648,11648,6,11,70,71,824,92
649,11649,45,50,6,58,544,60
650,11650,283,330,18,19,837,38
651,11651,322,387,388,413,543,1
652,11652,134,150,171,175,681,35
653,11653,52,89,176,207,185,23
654,11654,119,143,270,297,326,68
655,11655,320,342,251,259,365,47
656,11656,212,217,239,290,726,39
657,11657,280,296,344,371,703,33
658,11658,60,70,67,142,146,28
659,11659,273,352,4,6,417,37
660,11660,326,380,294,324,696,73
661,11661,8,19,344,369,75,16
662,11662,379,419,268,283,815,92
663,11663,367,367,166,184,291,36
664,11664,113,161,395,404,83,52
665,11665,298,305,193,195,726,52
666,11666,49,67,194,202,333,15
667,11667,146,211,318,376,419,30
668,11668,99,131,14,29,994,75
669,11669,72,95,182,194,433,100
670,11670,99,121,155,201,379,44
671,11671,392,397,265,300,499,84
672,11672,314,319,13,25,537,10
673,11673,176,228,232,241,64,34
674,11674,56,88,189,209,998,44
675,11675,101,108,200,262,883,38
676,11676,65,95,23,37,531,71
677,11677,275,284,268,329,721,17
678,11678,339,347,259,297,827,71
679,11679,29,32,171,247,541,98
680,11680,46,68,348,353,376,89
681,11681,65,87,235,263,536,82
682,11682,89,115,116,120,565,48
683,11683,272,308,66,69,465,59
684,11684,148,149,326,340,423,86
685,11685,227,250,25,59,321,19
686,11686,106,133,212,219,276,94
687,11687,147,215,116,128,248,9
688,11688,78,79,128,150,778,67
689,11689,2,29,198,199,895,37
690,11690,294,312,75,76,801,3
691,11691,108,124,98,150,901,45
692,11692,235,239,281,327,131,99
693,11693,110,113,235,237,872,39
694,11694,197,242,29,59,421,36
695,11695,334,389,212,260,907,87
696,11696,372,412,348,391,555,1
697,11697,126,204,196,206,667,22
698,11698,321,339,385,390,754,98
699,11699,286,288,331,351,305,64
700,11700,363,388,234,236,419,42
701,11701,93,94,65,112,753,45
702,11702,143,145,155,162,817,37
703,11703,1,65,206,214,247,96
704,11704,157,184,120,128,442,60
705,11705,189,200,302,321,652,2
706,11706,66,125,145,199,708,86
707,11707,335,362,38,63,775,67
708,11708,202,235,119,208,175,1
709,11709,224,260,99,108,828,7
710,11710,280,283,289,296,540,1
711,11711,327,347,68,97,630,55
712,11712,247,266,183,192,661,81
713,11713,137,147,171,185,338,0
714,11714,226,236,31,91,893,61
715,11715,251,252,282,301,70,72
716,11716,11,17,47,79,151,9
717,11717,293,341,317,318,855,96
718,11718,318,323,331,350,913,75
719,11719,280,289,294,347,300,26
720,11720,282,305,342,420,781,68
721,11721,399,405,283,300,136,23
722,11722,203,258,21,24,233,67
723,11723,71,97,141,145,466,21
724,11724,356,369,121,152,673,9
725,11725,382,434,394,411,613,22
726,11726,131,141,159,161,414,16
727,11727,396,401,241,242,593,78
728,11728,363,420,369,377,620,82
729,11729,298,304,70,118,903,30
730,11730,27,63,1,6,551,14
731,11731,307,313,116,139,845,79
732,11732,195,222,327,329,482,46
733,11733,17,29,68,75,224,78
734,11734,178,178,173,200,153,59
735,11735,202,209,251,314,42,49
736,11736,224,293,176,192,66,8
737,11737,154,171,161,214,3,97
738,11738,343,350,119,127,125,16
739,11739,59,86,286,315,110,47
740,11740,264,275,384,388,761,71
741,11741,40,52,212,213,363,90
742,11742,210,220,345,379,543,20
743,11743,349,358,46,82,879,89
744,11744,313,327,347,387,380,83
745,11745,3,17,204,270,232,53
746,11746,353,368,4,14,728,90
747,11747,75,77,124,124,607,3
748,11748,99,109,228,230,60,64
749,11749,295,303,88,146,558,72
750,11750,69,92,28,28,802,24
751,11751,263,268,328,370,335,70
752,11752,138,179,258,298,19,85
753,11753,186,239,241,251,968,12
754,11754,263,268,297,327,958,82
755,11755,346,347,145,153,97,88
756,11756,332,336,289,345,826,97
757,11757,312,334,95,96,955,49
758,11758,244,256,378,386,827,59
759,11759,121,129,147,208,593,44
760,11760,144,147,156,188,384,8
761,11761,17,50,232,270,356,98
762,11762,141,184,239,263,607,31
763,11763,62,77,217,285,720,78
764,11764,319,332,84,109,3,5
765,11765,107,109,82,94,627,49
766,11766,362,366,286,309,52,0
767,11767,53,69,224,283,63,88
768,11768,128,179,35,40,932,49
769,11769,3,41,344,387,355,19
770,11770,197,218,81,105,983,81
771,11771,77,110,179,203,557,67
772,11772,106,112,396,406,90,50
773,11773,124,141,38,65,264,8
774,11774,43,56,361,398,869,79
775,11775,139,157,318,348,264,26
776,11776,283,294,182,235,335,11
777,11777,124,146,363,370,53,65
778,11778,341,342,274,325,94,93
779,11779,289,290,336,393,449,66
780,11780,59,67,203,266,807,22
781,11781,379,379,247,272,823,77
782,11782,106,146,21,40,218,66
783,11783,212,245,133,140,768,79
784,11784,202,272,131,137,764,68
785,11785,109,178,379,413,508,94
786,11786,171,191,48,68,589,81
787,11787,305,350,7,32,499,91
788,11788,261,298,128,129,275,21
789,11789,209,296,211,215,935,3
790,11790,337,338,8,32,670,55
791,11791,34,37,25,67,491,75
792,11792,226,278,213,240,116,44
793,11793,392,395,10,34,321,96
794,11794,356,383,166,196,516,22
795,11795,174,180,254,289,845,10
796,11796,229,240,71,110,18,72
797,11797,181,188,134,194,921,62
798,11798,253,258,33,87,381,24
799,11799,344,379,164,170,189,46
800,11800,116,127,347,358,520,6
801,11801,63,65,48,63,419,94
802,11802,163,172,354,384,604,43
803,11803,52,102,83,97,313,22
804,11804,332,336,84,120,415,54
805,11805,141,144,256,261,871,5
806,11806,297,312,88,129,353,51
807,11807,102,105,220,276,479,23
808,11808,52,83,33,33,831,45
809,11809,316,349,308,316,584,92
810,11810,361,433,384,441,547,16
811,11811,82,115,323,363,46,7
812,11812,294,299,257,301,365,31
813,11813,196,247,102,150,938,99
814,11814,393,403,195,206,738,79
815,11815,179,188,246,273,305,94
816,11816,310,360,356,362,369,2
817,11817,214,227,222,224,17,15
818,11818,67,100,246,279,524,31
819,11819,90,111,398,405,585,23
820,11820,268,359,29,78,604,25
821,11821,209,244,19,46,760,28
822,11822,156,195,245,315,925,85
823,11823,37,51,172,189,565,25
824,11824,210,214,115,147,570,91
825,11825,84,92,315,350,271,95
826,11826,38,61,182,221,70,30
827,11827,371,372,74,81,291,78
828,11828,35,41,331,332,502,69
829,11829,164,183,137,141,11,74
830,11830,156,156,332,337,381,47
831,11831,364,403,256,294,533,94
832,11832,190,217,135,136,182,18
833,11833,226,247,82,120,234,28
834,11834,47,84,50,80,672,62
835,11835,158,159,288,335,441,56
836,11836,253,279,250,253,499,51
837,11837,195,214,327,328,721,13
838,11838,171,175,273,303,732,52
839,11839,203,204,160,206,890,9
840,11840,300,309,390,417,353,23
841,11841,354,371,293,317,356,2
842,11842,393,394,295,319,609,76
843,11843,253,301,374,396,290,94
844,11844,216,231,287,294,247,55
845,11845,191,234,377,409,59,13
846,11846,333,351,200,270,382,18
847,11847,36,127,242,277,71,25
848,11848,107,123,82,85,308,67
849,11849,233,238,14,30,461,58
850,11850,295,373,220,230,23,95
851,11851,117,121,349,385,862,57
852,11852,128,139,240,283,167,70
853,11853,342,403,301,321,378,48
854,11854,89,98,322,332,837,97
855,11855,238,239,246,251,437,47
856,11856,83,120,331,335,809,46
857,11857,285,286,23,27,799,36
858,11858,345,369,176,178,252,24
859,11859,139,162,256,257,593,98
860,11860,297,301,274,288,341,88
861,11861,36,40,163,188,270,86
862,11862,274,288,231,235,378,1
863,11863,295,296,270,292,545,19
864,11864,117,118,395,403,946,27
865,11865,245,258,253,270,103,14
866,11866,281,286,247,256,497,86
867,11867,233,234,381,391,562,10
868,11868,155,197,220,248,825,36
869,11869,3,8,29,42,410,70
870,11870,112,117,124,140,619,14
871,11871,318,373,114,155,872,64
872,11872,216,226,368,381,279,62
873,11873,271,292,115,131,214,48
874,11874,36,52,119,123,397,40
875,11875,109,186,141,142,411,76
876,11876,267,336,315,319,32,13
877,11877,41,52,317,347,295,28
878,11878,154,170,82,95,445,27
879,11879,14,19,213,244,532,38
880,11880,40,51,347,430,794,35
881,11881,132,200,256,262,575,66
882,11882,150,153,202,265,869,64
883,11883,302,336,141,152,260,65
884,11884,320,330,120,158,634,95
885,11885,211,245,101,159,159,16
886,11886,267,286,323,351,979,60
887,11887,80,87,166,176,177,60
888,11888,75,111,320,360,216,76
889,11889,186,221,32,89,315,42
890,11890,295,364,343,354,981,62
891,11891,347,354,322,324,406,47
892,11892,146,149,268,278,650,10
893,11893,104,136,221,251,653,62
894,11894,32,37,158,199,989,27
895,11895,124,135,119,120,419,75
896,11896,293,296,267,317,458,59
897,11897,178,179,202,224,888,30
898,11898,231,298,272,279,291,47
899,11899,8,11,137,200,218,83
900,11900,371,374,121,170,424,70
901,11901,121,170,86,91,515,65
902,11902,354,357,37,39,123,73
903,11903,22,26,17,42,37,14
904,11904,94,114,393,453,171,44
905,11905,311,363,237,272,980,82
906,11906,373,384,269,296,223,25
907,11907,384,397,161,187,66,83
908,11908,301,335,263,323,132,39
909,11909,176,218,99,125,428,38
910,11910,312,334,101,122,59,77
911,11911,98,115,259,274,374,0
912,11912,116,127,264,303,214,85
913,11913,241,241,167,227,493,69
914,11914,166,179,165,234,835,88
915,11915,370,399,85,119,383,63
916,11916,297,299,211,216,489,20
917,11917,279,290,72,77,758,75
918,11918,362,383,90,131,793,61
919,11919,284,286,339,340,43,24
920,11920,67,88,163,177,648,4
921,11921,4,8,64,80,955,29
922,11922,22,33,181,191,611,50
923,11923,30,53,31,48,772,13
924,11924,375,393,95,110,420,85
925,11925,311,342,216,223,81,21
926,11926,56,64,181,220,762,71
927,11927,235,237,393,402,786,1
928,11928,82,94,67,70,213,10
929,11929,199,203,283,292,618,42
930,11930,72,125,275,298,166,92
931,11931,176,189,46,54,496,45
932,11932,250,255,176,191,552,90
933,11933,293,332,344,360,33,40
934,11934,134,155,217,219,838,35
935,11935,190,199,212,215,870,15
936,11936,243,256,381,388,36,73
937,11937,35,44,25,58,427,80
938,11938,36,40,345,357,406,93
939,11939,296,328,373,384,739,42
940,11940,261,284,37,38,622,22
941,11941,69,72,291,294,842,46
942,11942,10,29,85,89,639,48
943,11943,330,361,370,443,181,44
944,11944,325,342,353,429,237,64
945,11945,286,330,392,394,248,36
946,11946,59,60,353,431,65,13
947,11947,139,191,71,89,508,13
948,11948,191,196,303,312,691,30
949,11949,138,168,263,276,142,7
950,11950,266,292,286,307,176,97
951,11951,27,44,144,156,455,96
952,11952,6,7,47,54,176,97
953,11953,296,302,330,349,112,4
954,11954,127,152,258,271,737,2
955,11955,270,271,371,392,396,87
956,11956,371,394,108,135,200,80
957,11957,94,152,302,309,969,43
958,11958,75,75,246,249,284,90
959,11959,328,347,365,381,783,89
960,11960,114,134,210,275,696,2
961,11961,6,22,255,262,346,57
962,11962,262,279,346,347,989,16
963,11963,170,172,214,237,298,52
964,11964,138,147,246,260,657,66
965,11965,361,411,381,385,722,67
966,11966,90,106,325,344,312,73
967,11967,154,225,129,174,115,20
968,11968,137,151,213,272,876,28
969,11969,103,145,165,170,802,31
970,11970,159,170,67,95,330,40
971,11971,84,103,176,181,845,78
972,11972,209,209,384,429,56,34
973,11973,59,60,156,173,944,36
974,11974,69,91,56,133,677,3
975,11975,86,99,98,144,345,11
976,11976,47,66,300,314,604,70
977,11977,366,408,278,292,157,93
978,11978,280,329,274,333,753,80
979,11979,306,337,138,150,633,2
980,11980,306,318,211,248,887,84
981,11981,118,140,328,343,648,5
982,11982,205,245,100,115,459,6
983,11983,100,130,72,73,402,91
984,11984,40,56,272,286,957,73
985,11985,250,281,199,219,954,28
986,11986,244,268,73,89,343,16
987,11987,386,418,311,352,790,50
988,11988,61,88,136,210,836,57
989,11989,367,383,347,379,625,97
990,11990,235,249,65,99,696,86
991,11991,279,287,172,181,51,90
992,11992,95,97,345,347,248,52
993,11993,125,126,346,361,723,29
994,11994,280,292,3,45,584,22
995,11995,185,233,25,46,66,77
996,11996,358,375,152,162,476,32
997,11997,51,62,359,360,596,60
998,11998,368,386,197,251,776,12
999,11999,227,237,295,317,165,80
1000,12000,19,37,65,119,561,95
1,12001,282,301,48,96,913,29
2,12002,202,234,230,232,14,60
3,12003,387,390,123,150,377,13
4,12004,179,182,233,235,743,4
5,12005,196,218,14,18,158,95
6,12006,50,87,18,65,984,2
7,12007,392,411,219,224,167,2
8,12008,137,149,247,305,790,19
9,12009,206,296,5,60,693,7
10,12010,306,320,36,36,955,66
11,12011,246,264,252,256,639,83
12,12012,227,256,265,283,21,28
13,12013,143,228,395,462,103,64
14,12014,143,172,273,336,80,18
15,12015,256,261,168,187,909,30
16,12016,7,36,221,237,411,74
17,12017,77,101,324,354,359,25
18,12018,381,434,305,336,238,28
19,12019,141,205,3,13,330,54
20,12020,55,132,82,90,352,47
21,12021,270,272,358,361,850,37
22,12022,75,111,114,116,680,7
23,12023,132,160,28,42,511,53
24,12024,275,289,254,275,342,81
25,12025,34,50,176,194,682,87
26,12026,25,71,316,329,154,9
27,12027,41,46,365,370,12,46
28,12028,142,150,58,84,385,59
29,12029,188,193,240,253,487,54
30,12030,267,335,332,365,871,89
31,12031,325,365,277,297,232,40
32,12032,119,135,233,260,868,77
33,12033,385,420,398,411,538,89
34,12034,382,404,81,81,927,24
35,12035,145,151,353,379,136,39
36,12036,304,304,373,457,690,78
37,12037,203,233,3,40,183,33
38,12038,19,75,38,82,433,55
39,12039,392,392,333,338,501,87
40,12040,320,413,245,266,107,15
41,12041,355,372,25,80,445,73
42,12042,104,104,123,139,366,63
43,12043,98,105,367,420,550,45
44,12044,251,269,55,100,721,14
45,12045,129,189,184,199,7,62
46,12046,390,392,377,377,700,95
47,12047,94,105,327,374,845,83
48,12048,228,246,296,328,440,66
49,12049,282,306,169,175,876,27
50,12050,78,138,286,289,550,80
51,12051,20,84,134,168,469,77
52,12052,387,388,272,294,708,60
53,12053,106,150,232,243,370,66
54,12054,147,152,348,363,15,83
55,12055,383,432,75,127,333,89
56,12056,294,298,7,55,168,75
57,12057,193,196,97,100,797,83
58,12058,7,19,266,278,468,67
59,12059,182,200,302,327,82,52
60,12060,4,8,142,148,972,62
61,12061,313,320,312,318,561,4
62,12062,138,150,39,83,549,24
63,12063,343,352,311,325,854,94
64,12064,52,87,220,222,896,64
65,12065,159,206,158,183,608,52
66,12066,115,143,203,272,545,46
67,12067,29,30,222,238,180,5
68,12068,27,28,364,440,580,9
69,12069,38,40,13,24,125,41
70,12070,305,328,348,357,856,21
71,12071,114,154,127,153,743,81
72,12072,243,298,34,44,547,93
73,12073,259,262,39,87,577,27
74,12074,337,344,203,227,195,48
75,12075,175,205,237,249,647,34
76,12076,293,336,232,242,925,100
77,12077,183,197,332,364,412,15
78,12078,386,392,251,271,336,36
79,12079,241,261,171,176,819,65
80,12080,266,274,181,223,819,35
81,12081,153,163,390,448,174,7
82,12082,101,127,252,322,863,76
83,12083,191,194,33,68,914,48
84,12084,325,330,71,117,125,6
85,12085,222,223,269,275,464,42
86,12086,194,239,9,92,633,98
87,12087,78,95,135,148,147,12
88,12088,362,397,129,150,139,84
89,12089,81,89,134,189,520,19
90,12090,228,239,327,354,40,89
91,12091,305,372,165,193,324,59
92,12092,310,318,238,286,360,80
93,12093,382,402,168,178,481,68
94,12094,356,358,296,297,406,11
95,12095,182,186,31,94,480,30
96,12096,54,133,252,254,518,1
97,12097,1,5,384,447,147,49
98,12098,220,260,195,196,502,64
99,12099,215,278,31,60,522,5
100,12100,92,105,361,409,391,29
101,12101,240,263,189,191,428,51
102,12102,186,196,380,388,997,45
103,12103,185,200,19,21,848,39
104,12104,172,193,165,180,792,93
105,12105,21,53,17,19,744,28
106,12106,332,369,24,63,562,59
107,12107,329,341,58,89,1,53
108,12108,365,450,272,288,419,61
109,12109,114,128,111,112,39,54
110,12110,24,84,239,271,792,57
111,12111,235,239,49,63,40,71
112,12112,259,276,27,38,277,75
113,12113,64,107,68,75,387,15
114,12114,168,181,65,128,455,94
115,12115,249,252,228,245,68,83
116,12116,351,385,294,313,610,10
117,12117,109,123,136,191,443,16
118,12118,102,107,207,247,485,26
119,12119,207,225,262,263,772,78
120,12120,26,29,239,274,911,62
121,12121,342,384,336,369,232,94
122,12122,19,88,246,253,956,46
123,12123,308,312,307,361,115,92
124,12124,197,258,17,50,771,100
125,12125,247,252,12,43,975,78
126,12126,227,242,108,197,46,84
127,12127,10,17,267,269,130,89
128,12128,378,394,41,48,382,67
129,12129,331,381,211,217,448,73
130,12130,103,117,213,217,627,79
131,12131,362,419,193,194,501,50
132,12132,305,362,251,309,665,29
133,12133,116,116,213,245,524,36
134,12134,364,401,46,63,601,72
135,12135,391,417,43,67,574,6
136,12136,158,176,94,117,447,56
137,12137,163,169,277,277,362,54
138,12138,183,185,222,230,263,28
139,12139,376,392,335,336,175,80
140,12140,223,268,396,417,802,12
