IDSUCURSAL,IDBODEGA,CAPACIDADVOLUMEN,CAPACIDADTOTALVOLUMEN,CAPACIDADPESO,CAPACIDADTOTALPESO,CATEGORIA
916,11916,240,266,350,398,659
917,11917,120,141,369,396,394
918,11918,66,101,17,23,40
919,11919,248,285,110,119,776
920,11920,293,295,227,260,671
921,11921,179,238,78,78,696
922,11922,363,377,121,132,211
923,11923,392,409,55,90,906
924,11924,392,412,244,263,897
925,11925,205,285,72,100,202
926,11926,87,91,7,44,316
927,11927,280,304,368,415,446
928,11928,35,37,0,0,135
929,11929,194,202,161,172,9
930,11930,136,138,361,369,611
931,11931,184,199,31,65,592
932,11932,255,258,211,267,148
933,11933,392,466,255,273,939
934,11934,160,216,54,119,337
935,11935,398,444,312,387,660
936,11936,184,200,156,199,557
937,11937,114,130,117,131,350
938,11938,183,190,99,102,801
939,11939,296,367,75,75,638
940,11940,9,17,393,409,465
941,11941,66,84,338,340,299
942,11942,99,101,19,21,999
943,11943,53,56,374,394,186
944,11944,399,401,180,224,194
945,11945,165,204,219,245,176
946,11946,343,373,92,102,272
947,11947,383,384,48,104,826
948,11948,273,316,4,93,423
949,11949,24,68,207,209,373
950,11950,47,128,65,81,345
951,11951,320,343,358,359,876
952,11952,165,198,189,274,293
953,11953,79,89,82,84,287
954,11954,283,300,311,369,103
955,11955,288,315,189,218,588
956,11956,199,262,76,142,633
957,11957,291,315,5,7,604
958,11958,120,166,267,299,423
959,11959,8,9,68,128,730
960,11960,361,369,99,174,380
961,11961,276,293,197,237,126
962,11962,355,395,327,361,931
963,11963,70,80,110,127,363
964,11964,88,162,352,368,318
965,11965,259,265,292,292,914
966,11966,285,351,360,360,218
967,11967,97,175,178,222,319
968,11968,74,82,44,107,434
969,11969,237,292,324,335,996
970,11970,129,158,238,270,550
971,11971,186,234,24,45,988
972,11972,178,208,313,332,18
973,11973,301,319,144,155,128
974,11974,12,36,101,126,13
975,11975,368,369,289,307,436
976,11976,68,81,307,310,604
977,11977,83,117,370,399,527
978,11978,366,369,191,232,224
979,11979,0,1,184,188,953
980,11980,253,321,161,168,651
981,11981,315,328,262,275,374
982,11982,54,65,295,297,219
983,11983,65,101,248,252,533
984,11984,186,205,120,202,49
985,11985,146,163,241,256,81
986,11986,305,315,293,298,192
987,11987,80,163,90,157,380
988,11988,242,257,320,332,995
989,11989,317,392,204,218,702
990,11990,377,388,257,257,411
991,11991,237,263,374,414,43
992,11992,59,65,299,332,185
993,11993,120,130,69,84,81
994,11994,34,54,67,82,25
995,11995,373,415,208,224,722
996,11996,57,65,199,259,804
997,11997,285,293,343,357,260
998,11998,311,326,373,376,806
999,11999,157,164,341,355,177
1000,12000,166,231,70,71,665
1,12001,161,221,56,56,500
2,12002,171,263,243,248,555
3,12003,228,246,26,100,755
4,12004,72,98,184,207,903
5,12005,218,236,246,298,474
6,12006,338,342,309,368,226
7,12007,58,61,68,69,398
8,12008,186,222,18,39,999
9,12009,377,387,211,216,203
10,12010,61,106,327,336,838
11,12011,292,305,24,35,909
12,12012,154,229,249,302,381
13,12013,0,5,346,389,271
14,12014,333,369,6,8,446
15,12015,227,264,174,178,23
16,12016,267,306,264,295,767
17,12017,233,253,279,285,401
18,12018,160,168,280,285,337
19,12019,20,22,227,235,313
20,12020,148,148,139,148,328
21,12021,275,341,86,109,870
22,12022,4,17,170,186,857
23,12023,60,92,217,259,791
24,12024,163,218,141,141,223
25,12025,319,319,233,236,553
26,12026,78,130,18,22,924
27,12027,50,57,128,143,938
28,12028,192,220,5,65,953
29,12029,87,97,273,275,507
30,12030,395,439,233,235,338
31,12031,14,14,104,110,409
32,12032,147,194,191,205,373
33,12033,276,282,77,121,859
34,12034,29,34,169,213,584
35,12035,51,84,192,197,133
36,12036,274,297,233,255,767
37,12037,344,349,141,175,617
38,12038,213,238,322,324,226
39,12039,292,306,228,237,730
40,12040,132,133,381,429,556
41,12041,186,208,240,267,844
42,12042,38,47,175,177,89
43,12043,289,311,10,11,979
44,12044,266,279,340,341,413
45,12045,313,368,135,143,134
46,12046,345,385,247,258,909
47,12047,75,118,233,236,474
48,12048,235,274,115,128,815
49,12049,293,383,400,403,867
50,12050,225,228,102,146,144
51,12051,284,289,113,176,423
52,12052,20,51,245,245,239
53,12053,1,16,260,284,643
54,12054,113,115,296,328,63
55,12055,145,167,152,182,800
56,12056,256,302,2,8,377
57,12057,105,131,268,270,38
58,12058,90,98,374,409,391
59,12059,188,250,158,162,893
60,12060,269,282,343,351,462
61,12061,298,303,159,196,557
62,12062,89,105,319,338,99
63,12063,39,39,379,398,695
64,12064,330,342,116,130,261
65,12065,115,153,113,129,298
66,12066,111,112,260,272,747
67,12067,303,325,25,28,650
68,12068,253,316,269,280,662
69,12069,120,137,291,309,230
70,12070,327,347,312,343,473
71,12071,152,180,218,243,681
72,12072,98,108,270,307,112
73,12073,180,205,56,87,26
74,12074,184,210,210,211,607
75,12075,254,322,396,405,558
76,12076,396,440,256,267,591
77,12077,16,20,99,102,324
78,12078,252,316,15,43,686
79,12079,131,182,380,384,83
80,12080,40,108,120,141,602
81,12081,384,391,279,302,787
82,12082,80,117,180,180,681
83,12083,309,400,346,351,905
84,12084,120,123,137,147,111
85,12085,148,156,77,103,463
86,12086,261,263,279,285,637
87,12087,129,160,249,274,575
88,12088,235,246,158,176,254
89,12089,199,291,114,117,352
90,12090,286,289,357,384,416
91,12091,237,267,243,257,460
92,12092,235,250,103,110,346
93,12093,107,165,103,150,217
94,12094,318,359,329,373,431
95,12095,246,284,295,306,404
96,12096,267,272,249,298,129
97,12097,117,159,364,373,751
98,12098,317,318,157,192,378
99,12099,8,11,122,135,10
100,12100,316,328,79,91,451
101,12101,87,106,291,371,809
102,12102,373,462,95,118,906
103,12103,340,356,146,209,237
104,12104,55,94,12,31,187
105,12105,175,202,122,150,21
106,12106,359,406,76,90,275
107,12107,18,29,109,147,393
108,12108,305,314,130,171,556
109,12109,141,226,20,27,870
110,12110,109,113,331,331,41
111,12111,76,77,39,93,45
112,12112,204,219,281,293,860
113,12113,122,200,255,256,237
114,12114,341,343,336,383,77
115,12115,216,277,67,75,381
116,12116,295,301,18,45,329
117,12117,77,84,220,295,59
118,12118,92,118,293,304,566
119,12119,48,50,206,260,54
120,12120,98,104,288,313,824
121,12121,193,237,156,167,292
122,12122,135,172,241,252,854
123,12123,394,407,324,324,753
124,12124,329,332,321,342,241
125,12125,87,100,157,170,959
126,12126,56,63,52,79,401
127,12127,16,44,64,149,27
128,12128,249,291,23,70,668
129,12129,208,225,147,230,407
130,12130,310,329,331,378,801
131,12131,280,319,228,272,705
132,12132,300,300,259,294,982
133,12133,221,225,13,30,35
134,12134,128,186,35,38,515
135,12135,345,362,132,174,998
136,12136,249,292,204,211,748
137,12137,110,111,265,271,317
138,12138,36,70,74,96,411
139,12139,5,7,90,94,426
140,12140,353,356,287,289,78
141,12141,230,234,330,332,177
142,12142,6,38,289,290,914
143,12143,300,302,127,146,182
144,12144,150,185,71,125,434
145,12145,17,18,174,174,187
146,12146,327,345,343,372,784
147,12147,219,224,208,258,402
148,12148,181,205,228,267,791
149,12149,165,214,270,335,391
150,12150,302,332,173,183,570
151,12151,117,202,283,345,420
152,12152,244,250,172,194,992
153,12153,351,360,400,450,593
154,12154,273,282,389,390,786
155,12155,334,347,57,105,932
156,12156,158,241,263,308,453
157,12157,340,341,30,63,825
158,12158,146,153,227,268,687
159,12159,139,139,141,216,225
160,12160,271,307,29,57,518
161,12161,175,180,9,24,402
162,12162,149,165,342,355,931
163,12163,256,284,328,337,998
164,12164,250,254,12,35,950
165,12165,274,294,146,146,524
166,12166,207,260,53,59,190
167,12167,322,323,41,119,949
168,12168,84,91,15,39,349
169,12169,13,22,20,51,269
170,12170,22,112,80,81,726
171,12171,211,227,229,252,127
172,12172,389,401,202,251,522
173,12173,301,324,92,144,727
174,12174,12,44,234,236,821
175,12175,270,284,296,315,836
176,12176,239,256,237,296,261
177,12177,102,120,62,134,379
178,12178,297,299,80,84,284
179,12179,140,174,86,89,365
180,12180,197,240,385,451,382
181,12181,0,72,143,145,414
182,12182,165,172,27,32,234
183,12183,45,50,138,196,731
184,12184,68,102,100,111,267
185,12185,204,221,366,387,312
186,12186,366,390,255,264,724
187,12187,185,191,335,367,240
188,12188,73,79,328,328,828
189,12189,132,148,16,30,714
190,12190,292,329,53,100,298
191,12191,103,104,186,201,456
192,12192,340,397,380,382,358
193,12193,343,347,35,108,636
194,12194,149,153,349,356,80
195,12195,394,409,171,201,366
196,12196,348,350,10,13,905
197,12197,123,126,31,105,434
198,12198,171,179,124,131,296
199,12199,21,61,256,281,225
200,12200,289,334,32,97,256
201,12201,351,354,64,94,475
202,12202,379,399,352,386,198
203,12203,193,229,45,59,16
204,12204,127,163,158,166,880
205,12205,274,291,52,72,20
206,12206,225,232,91,91,310
207,12207,17,45,327,328,937
208,12208,124,180,346,429,26
209,12209,279,282,64,72,69
210,12210,85,92,289,325,546
211,12211,126,142,129,134,608
212,12212,178,182,385,386,537
213,12213,123,126,284,308,911
214,12214,394,403,303,304,530
215,12215,389,440,218,262,593
216,12216,285,326,334,346,230
217,12217,115,156,71,93,623
218,12218,24,37,272,272,176
219,12219,102,122,329,360,887
220,12220,154,182,26,60,753
221,12221,169,188,87,130,689
222,12222,379,403,10,89,92
223,12223,398,399,333,348,593
224,12224,243,244,43,47,479
225,12225,21,24,76,80,172
226,12226,367,423,30,81,743
227,12227,144,148,76,100,753
228,12228,169,188,219,231,175
229,12229,373,394,280,296,153
230,12230,154,169,137,141,569
231,12231,12,45,229,288,131
232,12232,48,57,43,50,415
233,12233,350,373,153,166,336
234,12234,24,47,283,337,696
235,12235,333,335,320,338,414
236,12236,393,399,79,124,951
237,12237,100,108,369,377,613
238,12238,189,191,305,315,932
239,12239,125,127,87,126,401
240,12240,9,42,332,337,355
241,12241,159,217,178,187,321
242,12242,150,159,183,221,664
243,12243,276,333,98,135,509
244,12244,120,189,331,420,264
245,12245,377,379,229,244,507
246,12246,8,40,5,49,846
247,12247,11,25,391,442,247
248,12248,283,325,67,81,501
249,12249,277,303,154,154,165
250,12250,257,270,148,156,424
251,12251,379,388,318,353,896
252,12252,356,362,231,241,547
253,12253,182,215,260,312,444
254,12254,38,51,294,336,721
255,12255,324,326,336,347,998
256,12256,198,222,255,272,358
257,12257,277,283,189,195,742
258,12258,310,362,130,186,842
259,12259,71,112,65,71,853
260,12260,20,33,25,71,400
261,12261,84,114,136,153,664
262,12262,152,216,341,346,521
263,12263,255,255,115,159,310
264,12264,60,74,124,125,190
265,12265,231,259,347,351,414
266,12266,386,402,348,350,764
267,12267,224,294,302,325,719
268,12268,108,124,52,58,909
269,12269,263,301,57,110,474
270,12270,83,128,62,86,398
271,12271,151,165,204,223,674
272,12272,325,333,357,394,34
273,12273,299,306,175,180,821
274,12274,176,206,14,14,877
275,12275,356,372,114,137,144
276,12276,248,254,65,81,333
277,12277,217,221,314,364,146
278,12278,42,76,389,416,924
279,12279,155,183,107,108,148
280,12280,206,228,295,305,764
281,12281,387,418,224,246,828
282,12282,131,154,286,289,441
283,12283,366,372,380,400,231
284,12284,79,104,48,55,960
285,12285,125,160,228,232,216
286,12286,331,355,306,351,507
287,12287,269,313,341,354,394
288,12288,122,159,262,262,958
289,12289,128,128,329,404,71
290,12290,345,358,296,323,523
291,12291,362,413,89,93,541
292,12292,66,122,177,184,633
293,12293,274,292,366,369,433
294,12294,22,34,27,43,988
295,12295,174,209,74,81,308
296,12296,68,80,47,65,106
297,12297,286,328,51,58,319
298,12298,16,35,289,324,103
299,12299,323,365,75,124,194
300,12300,12,36,330,359,52
301,12301,359,393,309,314,499
302,12302,116,125,13,24,54
303,12303,385,387,101,124,117
304,12304,29,46,71,87,76
305,12305,47,76,53,95,674
306,12306,28,82,338,341,376
307,12307,357,374,231,289,188
308,12308,32,34,276,280,990
309,12309,322,336,79,91,614
310,12310,314,326,337,429,734
311,12311,184,233,398,402,756
312,12312,54,109,144,145,691
313,12313,111,132,164,167,180
314,12314,289,304,173,188,579
315,12315,312,315,346,371,899
316,12316,114,153,182,196,283
317,12317,123,123,255,256,999
318,12318,361,391,316,370,829
319,12319,97,110,83,85,716
320,12320,286,307,240,255,855
321,12321,339,341,90,109,646
322,12322,42,81,96,148,588
323,12323,305,306,285,357,896
324,12324,398,433,45,74,640
325,12325,226,226,284,287,743
326,12326,260,260,297,300,386
327,12327,338,339,39,106,260
328,12328,8,8,133,174,387
329,12329,19,27,17,94,67
330,12330,270,278,279,326,576
331,12331,317,371,209,254,908
332,12332,343,374,18,33,160
333,12333,298,304,247,263,536
334,12334,377,395,284,320,474
335,12335,256,268,71,77,563
336,12336,10,25,103,127,671
337,12337,26,40,339,377,522
338,12338,97,109,238,272,270
339,12339,74,100,125,221,134
340,12340,42,43,317,328,457
341,12341,71,92,64,70,312
342,12342,73,74,76,105,807
343,12343,290,296,328,335,829
344,12344,85,98,278,284,168
345,12345,237,310,131,147,54
346,12346,208,263,111,129,870
347,12347,298,326,259,259,159
348,12348,270,270,321,327,179
349,12349,239,314,318,358,267
350,12350,170,215,237,245,945
351,12351,187,210,313,378,910
352,12352,13,17,31,70,969
353,12353,298,359,247,329,971
354,12354,313,320,292,296,628
355,12355,313,354,98,104,951
356,12356,83,89,159,212,665
357,12357,35,74,305,306,605
358,12358,106,151,380,399,708
359,12359,160,177,262,292,65
360,12360,274,327,327,327,144
361,12361,347,378,330,342,687
362,12362,153,159,177,184,818
363,12363,173,177,203,218,117
364,12364,137,137,152,156,696
365,12365,66,84,99,175,423
366,12366,157,162,369,369,799
367,12367,221,249,300,312,468
368,12368,115,182,120,148,360
369,12369,264,289,399,399,126
370,12370,216,216,114,155,357
371,12371,177,191,166,171,70
372,12372,311,317,104,134,59
373,12373,169,191,10,80,650
374,12374,151,194,21,33,860
375,12375,224,234,136,175,788
376,12376,394,394,11,57,370
377,12377,38,92,33,34,628
378,12378,268,296,40,53,775
379,12379,71,85,315,360,315
380,12380,218,272,238,252,19
381,12381,197,204,227,283,53
382,12382,313,366,152,169,394
383,12383,335,339,50,83,417
384,12384,292,292,74,85,965
385,12385,341,357,111,133,60
386,12386,256,269,385,397,371
387,12387,377,404,157,219,429
388,12388,330,388,134,140,315
389,12389,19,64,329,411,916
390,12390,89,137,312,352,904
391,12391,290,291,135,135,950
392,12392,157,159,137,152,81
393,12393,316,321,71,115,104
394,12394,131,196,262,272,835
395,12395,150,220,200,248,141
396,12396,363,410,385,395,190
397,12397,96,106,10,24,806
398,12398,339,340,130,140,175
399,12399,82,152,328,393,497
400,12400,66,104,227,258,914
401,12401,190,215,272,339,523
402,12402,289,291,343,344,75
403,12403,335,411,200,276,996
404,12404,87,166,154,172,299
405,12405,298,332,293,293,931
406,12406,18,25,21,31,572
407,12407,161,175,243,261,518
408,12408,399,474,56,59,983
409,12409,161,182,386,386,58
410,12410,354,389,224,232,684
411,12411,288,293,77,123,207
412,12412,173,183,5,37,372
413,12413,23,29,327,405,411
414,12414,143,157,94,162,475
415,12415,32,85,389,391,20
416,12416,48,52,369,441,819
417,12417,184,190,92,113,638
418,12418,277,279,175,181,565
419,12419,65,67,321,332,862
420,12420,347,348,342,386,492
421,12421,108,109,200,241,495
422,12422,89,147,144,170,229
423,12423,89,95,31,112,710
424,12424,51,75,381,404,108
425,12425,126,141,142,188,528
426,12426,370,443,202,206,545
427,12427,122,135,374,459,18
428,12428,24,30,23,25,730
429,12429,8,23,140,154,276
430,12430,102,113,309,360,142
431,12431,155,160,51,61,374
432,12432,116,138,80,81,556
433,12433,390,390,144,176,369
434,12434,97,155,23,25,960
435,12435,254,292,122,147,587
436,12436,75,108,386,401,432
437,12437,46,54,68,70,973
438,12438,155,170,182,198,787
439,12439,88,171,163,178,190
440,12440,163,174,185,205,721
441,12441,76,76,115,116,992
442,12442,200,256,277,312,18
443,12443,22,39,242,246,896
444,12444,58,117,196,212,219
445,12445,271,278,62,90,716
446,12446,141,179,120,151,437
447,12447,397,434,47,69,414
448,12448,61,113,339,348,529
449,12449,128,187,40,122,621
450,12450,313,372,310,317,819
451,12451,234,250,143,169,387
452,12452,231,276,40,41,22
453,12453,65,65,276,308,314
454,12454,258,300,316,352,626
455,12455,47,90,342,435,567
456,12456,206,264,254,266,781
457,12457,65,133,45,105,674
458,12458,188,194,216,228,18
459,12459,360,364,289,293,930
460,12460,102,123,355,363,715
461,12461,227,229,245,256,194
462,12462,230,231,323,406,184
463,12463,113,176,144,162,731
464,12464,256,292,287,314,543
465,12465,212,220,81,104,80
466,12466,81,83,212,237,351
467,12467,353,383,109,131,210
468,12468,190,208,206,232,923
469,12469,58,69,157,167,252
470,12470,101,134,67,72,5
471,12471,82,134,27,63,882
472,12472,374,392,306,307,398
473,12473,329,341,32,32,397
474,12474,53,53,194,215,466
475,12475,22,75,60,77,508
476,12476,194,215,54,111,44
477,12477,350,388,133,197,788
478,12478,265,297,347,395,443
479,12479,393,400,197,201,586
480,12480,139,149,22,38,140
481,12481,65,67,72,132,468
482,12482,125,139,22,33,66
483,12483,16,17,212,214,541
484,12484,20,26,119,131,949
485,12485,155,214,69,71,803
486,12486,352,366,337,363,282
487,12487,116,124,65,151,926
488,12488,312,334,92,100,38
489,12489,320,333,365,375,648
490,12490,92,143,333,342,270
491,12491,66,101,351,354,420
492,12492,128,157,394,411,726
493,12493,152,157,96,136,931
494,12494,178,221,317,391,71
495,12495,23,83,326,326,922
496,12496,397,402,270,302,216
497,12497,342,396,165,189,183
498,12498,400,408,355,367,492
499,12499,378,380,314,331,541
